course_id,course_name,course_description,product_family,category,difficulty,keywords,estimated_time_minutes,prerequisite_courses,related_courses,created_date,Link,
C1070,Galaxy A 프로 모드 마스터,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy A,전문가 과정,중,#Z세대 #플렉스캠,72,C425,"C1062, C1068, C1069",2023-01-29,https://www.samsung.com/sec/tablets/all-tablets/,
C1071,Galaxy Z 배터리 최적화: AtoZ,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 심화 기능,중,#멀티태스킹 #크로스셀링 #폴더블 #플렉스윈도우 #혁신,44,,"C1051, C1069",2023-12-20,https://www.samsung.com/sec/watches/all-watches/,
C1072,Galaxy S 핵심 기능 이해,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 기초,하,#비교분석 #카메라전문가 #클레임,41,"C180, C308","C1050, C1065, C1066",2023-02-10,https://www.samsung.com/sec/buds/all-buds/,
C1073,Galaxy S 기초 다지기: 실전 가이드,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 기초,하,#S펜활용 #고객만족,42,,,2023-01-26,https://www.samsung.com/sec/rings/all-rings/,
C1074,Galaxy Z 디스플레이 활용: 사례 중심 학습,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 심화 기능,중,#OneUI #방수방진 #비교분석,51,,,2024-12-13,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1075,Galaxy Z 첫걸음: 실전 가이드,실제 상담 시나리오와 데모 흐름을 통해 Galaxy Z의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy Z,제품 기초,하,#VOC #생산성,36,"C400, C934","C1063, C1064",2024-07-26,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1076,Galaxy Z Expert RAW 완벽 가이드,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy Z,전문가 과정,상,#ExpertRAW #디스플레이,60,,,2024-07-07,https://www.samsung.com/sec/tablets/all-tablets/,
C1077,Galaxy S 카메라 심화: AtoZ,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 심화 기능,하,#고객만족 #쉬운사용법 #야간모드 #업셀링 #플렉스윈도우,50,"C074, C553",,2023-08-09,https://www.samsung.com/sec/watches/all-watches/,
C1078,Galaxy A 라인업 비교: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 기초,중,#게이밍 #생산성 #클로징,39,,,2023-12-30,https://www.samsung.com/sec/buds/all-buds/,
C1079,Galaxy Z 라인업 비교: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 기초,하,#상담스킬 #역사,38,C335,,2024-01-26,https://www.samsung.com/sec/rings/all-rings/,
C1080,Galaxy S 시스템 튜닝: 실전 가이드,고객 유형별 페르소나를 기반으로 전문가 과정 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,전문가 과정,중,#크로스셀링 #판매전략 #플렉스캠,60,"C376, C892",C1063,2024-09-05,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1081,Galaxy A 생산성 극대화,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,제품 심화 기능,중,#AI카메라 #Z세대,30,"C079, C629",,2024-03-21,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1082,Galaxy Z 카메라 심화: 실전 가이드,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 심화 기능,중,#A시리즈 #ExpertRAW #비교분석 #상담스킬,33,"C030, C934",,2024-11-04,https://www.samsung.com/sec/tablets/all-tablets/,
C1083,Galaxy Z Expert RAW 완벽 가이드: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy Z,전문가 과정,상,#클레임 #트렌드,72,,"C1056, C1076",2023-01-23,https://www.samsung.com/sec/watches/all-watches/,
C1084,Galaxy Z 생산성 극대화: 실전 가이드,실제 상담 시나리오와 데모 흐름을 통해 Galaxy Z의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy Z,제품 심화 기능,중,#ProMode #배터리 #야간모드 #판매전략 #혁신,49,,,2024-12-15,https://www.samsung.com/sec/buds/all-buds/,
C1085,A/S 기본 상담: 실전 가이드,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,고객 응대,하,#ProMode #상담스킬,33,,"C1060, C1080",2023-04-24,https://www.samsung.com/sec/rings/all-rings/,
C1086,A/S 기본 상담,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,고객 응대,중,#디지털마케팅 #방수방진 #보안 #브랜드,39,,C1082,2024-01-03,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1087,불만 응대 실전: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,고객 응대,중,#클레임 #클로징,30,,,2024-07-07,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1088,Galaxy Z 생산성 극대화: AtoZ,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy Z,제품 심화 기능,상,#가성비 #삼성페이 #인물사진 #플렉스캠,55,,"C1070, C1073, C1074",2024-05-27,https://www.samsung.com/sec/tablets/all-tablets/,
C1089,Galaxy A 핵심 기능 이해,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy A,제품 기초,하,#게이밍 #비교분석,35,,"C1077, C1080",2024-05-05,https://www.samsung.com/sec/watches/all-watches/,
C1090,Galaxy A 생산성 극대화: 사례 중심 학습,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,제품 심화 기능,하,#OneUI #방수방진 #서클투서치 #소셜미디어,27,,C1073,2024-07-20,https://www.samsung.com/sec/buds/all-buds/,
C1091,불만 응대 실전: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,고객 응대,상,#VOC #생산성 #역사 #플렉스캠,33,,,2024-03-17,https://www.samsung.com/sec/rings/all-rings/,
C1092,온라인 전환: AtoZ,"공통의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",공통,입문 전략,중,#ProMode #가성비,55,C587,,2024-03-11,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1093,Galaxy A 기초 다지기: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,제품 기초,하,#야간모드 #인물사진,38,,"C1086, C1091",2023-01-11,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1094,Galaxy A 보안 & 편의: 실전 가이드,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy A,제품 심화 기능,중,#A시리즈 #크로스셀링,50,C505,"C1068, C1073",2024-08-10,https://www.samsung.com/sec/tablets/all-tablets/,
C1095,Galaxy S 보안 & 편의: 실전 가이드,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,Galaxy S,제품 심화 기능,중,#브랜드 #역사 #카메라전문가 #폴더블 #혁신,31,,,2024-11-22,https://www.samsung.com/sec/watches/all-watches/,
C1096,Galaxy A 핵심 기능 이해: 사례 중심 학습,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,제품 기초,하,#ProMode #게이밍 #쉬운사용법 #크로스셀링 #플래그십,23,C703,"C1067, C1070",2024-10-30,https://www.samsung.com/sec/buds/all-buds/,
C1097,가치 설득 스토리텔링: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,영업 전략,중,#OneUI #VOC #소셜미디어 #카메라전문가,41,,"C1070, C1075",2023-01-27,https://www.samsung.com/sec/rings/all-rings/,
C1098,클로징 멘트 실습: 사례 중심 학습,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,영업 전략,상,#A시리즈 #생성형편집 #판매전략 #플렉스윈도우,34,C771,,2024-05-04,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1099,Galaxy Z 핵심 기능 이해: 현장 적용 팁,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy Z,제품 기초,하,#대화면 #방수방진 #업무효율,41,,,2024-11-20,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1100,경쟁사 대응: 현장 적용 팁,경쟁 제품 대비 차별화 요소를 정량/정성 데이터로 설명하는 법을 연습합니다.,공통,영업 전략,중,#ProMode #디지털마케팅 #상담스킬 #클레임,35,,"C1073, C1088",2024-07-31,https://www.samsung.com/sec/tablets/all-tablets/,
C1101,Galaxy Z 핵심 기능 이해: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 기초,하,#S펜활용 #Z세대 #매장운영 #멀티태스킹 #트렌드,36,,,2023-03-01,https://www.samsung.com/sec/watches/all-watches/,
C1102,Galaxy Z 카메라 심화: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 Galaxy Z의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy Z,제품 심화 기능,상,#VOC #서클투서치 #소셜미디어 #업셀링 #플래그십,31,,C1088,2023-06-18,https://www.samsung.com/sec/buds/all-buds/,
C1103,A/S 기본 상담: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 공통의 강점을 자연스럽게 드러내는 방법을 익힙니다.,공통,고객 응대,하,#브랜드 #상담스킬 #소셜미디어 #크로스셀링 #폼팩터,39,C957,"C1079, C1095",2023-12-25,https://www.samsung.com/sec/rings/all-rings/,
C1104,Galaxy S 프로 모드 마스터: AtoZ,"Galaxy S의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy S,전문가 과정,상,#보안 #쉬운사용법,86,"C074, C783",,2023-07-20,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1105,A/S 기본 상담: 실전 가이드,"공통의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",공통,고객 응대,중,#ProMode #디지털마케팅 #크로스셀링 #폼팩터,44,,C1081,2024-07-07,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1106,Galaxy Z 배터리 최적화: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 심화 기능,중,#OneUI #S펜활용 #쉬운사용법 #업셀링 #혁신,60,C745,"C1078, C1088, C1098",2024-10-11,https://www.samsung.com/sec/tablets/all-tablets/,
C1107,Galaxy S 생산성 극대화: AtoZ,실제 상담 시나리오와 데모 흐름을 통해 Galaxy S의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy S,제품 심화 기능,상,#디스플레이 #쉬운사용법 #앱최적화 #카메라전문가,59,,"C1092, C1097",2023-06-22,https://www.samsung.com/sec/watches/all-watches/,
C1108,Galaxy S 디스플레이 활용: AtoZ,고객 유형별 페르소나를 기반으로 제품 심화 기능 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 심화 기능,중,#방수방진 #야간모드 #인물사진 #카메라전문가,31,,"C1092, C1099, C1101",2023-05-20,https://www.samsung.com/sec/buds/all-buds/,
C1109,Galaxy Z 기초 다지기: 사례 중심 학습,"Galaxy Z의 특징과 고객 가치 포인트를 사례 중심으로 학습하고, 현장에서 바로 적용 가능한 스크립트를 제공합니다.",Galaxy Z,제품 기초,하,#OneUI #디스플레이 #인물사진 #컴팩트디자인,30,C425,"C1093, C1097, C1108",2024-07-01,https://www.samsung.com/sec/rings/all-rings/,
C1110,Galaxy Z 보안 & 편의: 사례 중심 학습,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 심화 기능,상,#비교분석 #업무효율 #폴더블 #플렉스윈도우,47,C191,,2023-12-04,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1111,Galaxy Z 핵심 기능 이해,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy Z,제품 기초,중,#매장운영 #방수방진 #소셜미디어 #역사,28,,"C1094, C1099",2023-10-30,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1112,Galaxy Z 시리즈 한눈에 보기: 사례 중심 학습,실제 상담 시나리오와 데모 흐름을 통해 Galaxy Z의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy Z,제품 기초,중,#배터리 #비교분석 #역사 #플렉스캠 #혁신,37,C300,"C1085, C1087, C1109",2023-12-18,https://www.samsung.com/sec/tablets/all-tablets/,
C1113,Galaxy A 시리즈 한눈에 보기: 사례 중심 학습,실제 상담 시나리오와 데모 흐름을 통해 Galaxy A의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy A,제품 기초,하,#A시리즈 #가성비 #앱최적화 #크로스셀링,31,"C442, C974",C1084,2023-09-12,https://www.samsung.com/sec/watches/all-watches/,
C1114,Galaxy A 시스템 튜닝,고객 유형별 페르소나를 기반으로 전문가 과정 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy A,전문가 과정,중,#고객만족 #비교분석 #야간모드 #폴더블,57,C657,"C1084, C1109",2023-12-25,https://www.samsung.com/sec/buds/all-buds/,
C1115,Galaxy A 핵심 기능 이해: 현장 적용 팁,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy A,제품 기초,중,#OneUI #고객만족 #보안 #크로스셀링 #플렉스윈도우,25,,"C1088, C1094, C1108",2023-04-19,https://www.samsung.com/sec/rings/all-rings/,
C1116,Galaxy S 시리즈 한눈에 보기,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 기초,하,#가성비 #역사,41,,"C1102, C1105",2023-06-07,https://www.samsung.com/sec/mobile-accessories/all-mobile-accessories/,
C1117,경쟁사 대응: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,영업 전략,중,#디스플레이 #매장운영 #야간모드 #업셀링 #플렉스윈도우,39,,"C1090, C1099, C1101",2024-09-23,https://www.samsung.com/sec/smartphones/all-smartphones/,
C1118,Galaxy S 핵심 기능 이해: 사례 중심 학습,고객 유형별 페르소나를 기반으로 제품 기초 상황에서의 최적 멘트와 질문 리스트를 제시합니다.,Galaxy S,제품 기초,중,#게이밍 #고객만족 #크로스셀링,36,,,2024-10-10,https://www.samsung.com/sec/tablets/all-tablets/,
C1119,Galaxy Z 배터리 최적화: 현장 적용 팁,실제 상담 시나리오와 데모 흐름을 통해 Galaxy Z의 강점을 자연스럽게 드러내는 방법을 익힙니다.,Galaxy Z,제품 심화 기능,중,#VOC #삼성페이 #생성형편집 #야간모드 #역사,34,,,2024-06-23,https://www.samsung.com/sec/watches/all-watches/,
C1120,Galaxy S 카메라 심화: 실전 가이드,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,Galaxy S,제품 심화 기능,상,#AI카메라 #서클투서치 #앱최적화 #트렌드,43,,"C1102, C1113",2023-10-28,https://www.samsung.com/sec/buds/all-buds/,
C1121,체험형 판매: 현장 적용 팁,현장 Q&A를 반영한 빈출 이슈 해결 가이드와 체크리스트를 제공합니다.,공통,입문 전략,하,#A시리즈 #OneUI #S펜활용 #소셜미디어 #플렉스캠,37,,"C1095, C1099, C1117",2023-02-19,https://www.samsung.com/sec/rings/all-rings/,
